roi_index	roi_name	slope	intercept	population_residual	r_squared
130	DorsAttnB_PrCd_2_L	0.219556	0.046907	0.161878	0.05881
131	DorsAttnB_PrCv_1_L	0.504454	0.030046	0.148595	0.206925
132	DorsAttnB_SPL_1_L	0.18096	0.067984	0.165845	0.012106
133	DorsAttnB_SPL_2_L	0.06924	0.068936	0.166349	0.006096
134	DorsAttnB_SPL_3_L	-0.023916	0.079629	0.166809	0.000588
135	DorsAttnB_SPL_4_L	-0.083604	0.08258	0.166648	0.002525
136	Aud_Ins_1_L	0.129825	0.056539	0.163095	0.044604
137	Aud_ParOcc_1_L	0.168436	0.062438	0.164566	0.027285
138	Aud_ST_1_L	0.206894	0.056184	0.162296	0.053936
139	Aud_ST_2_L	0.626798	0.045104	0.156237	0.12326
140	Aud_ST_3_L	0.263273	0.055692	0.161341	0.065042
141	Aud_ST_4_L	0.282452	0.05808	0.162125	0.055934
142	Aud_ST_5_L	0.644106	0.051552	0.159019	0.091764
143	Aud_ST_6_L	0.313758	0.050731	0.159104	0.090793
144	Aud_ST_7_L	0.251364	0.056419	0.161431	0.063995
145	Aud_TempPole_1_L	1.048586	0.049191	0.154223	0.145713
146	SomMotA_ParOper_1_L	1.426615	0.042684	0.152622	0.16336
147	SomMotA_1_L	-0.011596	0.077864	0.166856	3.3e-05
148	SomMotA_2_L	0.366971	0.038344	0.15771	0.106655
149	SomMotA_3_L	0.399512	0.046339	0.158912	0.092985
150	SomMotA_4_L	0.686851	0.046425	0.156663	0.118477
151	SomMotA_5_L	0.578715	0.054464	0.160159	0.078692
152	SomMotA_6_L	-0.025634	0.079088	0.166837	0.00026
153	SomMotA_7_L	0.18221	0.057481	0.164171	0.031957
154	SomMotA_8_L	0.424811	0.046606	0.157096	0.113592
155	SomMotA_9_L	-0.122387	0.085103	0.16645	0.004886
156	SomMotA_10_L	-0.040757	0.080615	0.166796	0.000749
157	SomMotA_11_L	0.025958	0.075592	0.166842	0.000198
158	SomMotA_12_L	0.162477	0.066692	0.166075	0.009368
159	SomMotB_Ins_1_L	0.296939	0.02897	0.148721	0.205582
160	SomMotB_ParOper_1_L	0.281838	0.045201	0.159426	0.087098
161	SomMotB_ParOper_2_L	1.245415	0.036556	0.146664	0.22741
162	SomMotB_1_L	0.13322	0.065194	0.165977	0.010536
163	SomMotB_2_L	0.08864	0.070469	0.166572	0.003434
164	SomMotB_3_L	0.362138	0.04059	0.157162	0.112848
165	SomMotB_4_L	0.317142	0.039953	0.157011	0.11455
166	SomMotB_5_L	0.632285	0.051155	0.15899	0.092086
167	SomMotB_6_L	0.636557	0.044115	0.153942	0.148829
168	SomMotB_7_L	0.440383	0.029071	0.145443	0.240218
169	SomMotB_8_L	0.878283	0.049383	0.155969	0.126261
170	SomMotB_9_L	0.523612	0.026012	0.142383	0.271848
171	VisualA_ExStr_1_L	-0.030017	0.079579	0.166799	0.000714
172	VisualA_ExStr_2_L	-0.002471	0.077429	0.166858	8e-06
173	VisualA_ExStr_3_L	0.015606	0.075798	0.166838	0.000248
174	VisualA_ExStr_4_L	0.140672	0.06979	0.166081	0.009301
175	VisualA_ExStr_5_L	0.172244	0.065589	0.165204	0.019734
176	VisualA_ExStr_6_L	0.281531	0.070078	0.165973	0.010582
177	VisualA_ExStr_7_L	0.168553	0.064562	0.165019	0.021927
178	VisualA_ExStr_8_L	0.29211	0.064235	0.164531	0.027708
179	VisualA_ExStr_9_L	0.405902	0.059969	0.162523	0.051295
180	VisualA_ExStr_10_L	0.228892	0.070899	0.16612	0.008829
181	VisualA_ExStr_11_L	0.237921	0.067321	0.165373	0.017723
182	VisualA_PrC_1_L	0.372575	0.037539	0.155763	0.128574
183	VisualA_SPL_1_L	0.056133	0.074329	0.166762	0.001153
184	VisualB_ExStrInf_1_L	0.847586	0.056968	0.16058	0.073837
185	VisualB_ExStrInf_2_L	0.610116	0.070619	0.165854	0.012004
186	VisualB_ExStrInf_3_L	0.24575	0.064479	0.164441	0.028761
187	VisualB_ExStrInf_4_L	-0.012887	0.07736	0.166858	9e-06
