3.509875976113917773e+01,-7.064308681672025614e+01,4.678824069820853992e+01
3.091258741258741338e+01,-6.371095571095570875e+01,5.307867132867133364e+01
1.964715447154470951e+01,4.314579945799457050e+01,-1.820596205962059599e+01
2.440102098695405175e+01,1.005587067498581177e+01,5.781934203062959909e+01
3.936545454545455414e+01,1.076945454545455050e+01,3.392581818181818676e+01
4.727002503128912281e+01,2.906914893617022244e+01,2.784418022528160463e+01
4.911629917855597682e+01,3.016299178555988192e+01,1.818849978383052246e+01
4.780645161290323131e+00,2.805540796963947514e+01,4.836508538899430221e+01
8.444945848375454034e+00,-7.092824909747292850e+01,5.255595667870035470e+01
6.332044650149740050e+01,-4.215137489790362224e+01,-1.052109991832289637e+01
2.732515932391244462e+01,5.924771404821279930e+01,2.905929620393465029e+00
5.346404602109299731e+01,2.384084372003835028e+01,6.569990412272289859e+00
5.447981545559400729e+01,-5.294290657439447045e+01,4.436908881199538257e+01
4.746812227074235579e+01,-6.436098981077147130e+01,4.170713245997089302e+01
4.085925925925926094e+01,-5.523880070546736931e+01,4.844479717813051423e+01
4.225055160578574487e+01,5.074920323608728268e+01,-6.404756067663640806e+00
3.480035335689045439e+01,3.755477031802121246e+01,-1.353577738515900819e+01
-1.000000000000000000e+00,4.300000000000000000e+01,-2.700000000000000000e+01
6.706878306878309104e+00,-3.847760141093473862e+01,3.486208112874778919e+01
3.419957081545064170e+01,1.571864568431092835e+01,5.548903195040534797e+01
4.464161430642823802e+01,1.903818269695506160e+01,4.342000966650556393e+01
4.767370272647312390e+00,4.418865435356201488e+01,4.020316622691292707e+01
6.161185983827493828e+01,-2.880076370170709765e+01,-1.997708894878706332e+01
6.332478632478625968e+00,-2.536495726495726899e+01,2.806837606837606813e+01
7.249448123620311435e+00,-4.368432671081677654e+01,1.967108167770419414e+01
5.559600389863547321e+01,-4.102777777777777146e+01,4.751608187134502259e+01
3.401733413030484598e+01,2.119844590555888431e+01,-7.722056186491329299e+00
2.762605294825510782e+01,5.487304452466906923e+01,-1.349789410348977015e+01
1.315602836879432402e+01,2.358825847123719655e+01,-2.040701339637509903e+01
3.935026868588181514e+00,-1.969467513434294403e+01,3.712310698583291924e+01
3.896578073089702343e+01,3.335382059800664933e+01,3.815614617940198627e+01
4.171581612777561077e+01,4.592208804051421112e+01,1.418776782236072620e+01
2.524002455494168373e+01,5.414825046040516554e+01,2.473971761817065840e+01
7.603383997705762454e+00,3.481244622885000695e+01,2.505534843705190440e+01
7.683213920163765920e+00,4.194165813715454760e+01,4.082395087001017941e+00
5.631184407796098412e+00,2.500524737631184280e+01,1.800974512743627542e+01
1.314366653176851685e+01,-7.150141643059490093e+01,3.900242816673411994e+01
6.657142857142858361e+00,-1.932394366197186741e+00,6.645513078470824553e+01
5.593802816901401798e+00,1.080732394366197013e+01,5.748732394366197695e+01
7.280033604032482231e+00,2.189302716325954634e+00,4.300336040324839360e+01
5.909273797841021292e+01,7.394504416094207500e-01,1.043277723258096046e+01
4.945487954267048281e+01,5.023274806043275476e+00,3.615761535320544340e+00
5.822737226277371292e+01,-3.082992700729927549e+01,2.436678832116788840e+01
6.037619245126504097e+01,-2.199543757776855557e+01,2.258564910825383265e+01
3.825609756097560421e+01,6.859349593495920772e+00,1.076666666666666572e+01
3.907803468208092568e+01,-1.249277456647405415e+00,5.773843930635834454e+00
4.049625385632435837e+01,4.756280299691496793e+00,-1.533935654473336285e+01
7.290172642762286159e+00,1.856330234617087172e+01,3.549490925188136714e+01
1.097963636363635942e+01,-1.704072727272726695e+01,4.132581818181817823e+01
1.050901803607214902e+01,-3.201002004008016399e+01,5.044622578490313458e+01
5.381630265210608854e+01,1.194110764430575955e+01,1.186544461778471771e+01
6.260705394190870265e+01,-2.580539419087136821e+01,3.804647302904564299e+01
6.201912467819050789e+01,-3.737624126517101786e+01,3.696027951452740012e+01
6.136509040333797316e+01,-3.963560500695410838e+01,2.198678720445062140e+01
3.698192771084337949e+01,2.256368330464715655e+01,4.708835341365457339e+00
4.051425855513306828e+01,8.301330798479085615e+00,-2.885456273764262392e+00
4.043058938139307656e+01,-1.049293716512420360e+01,-4.094982951777879521e+00
2.286680835990081562e+01,2.215090329436768002e+01,-2.032766560396741085e+01
1.605940594059406124e+01,6.613861386138609078e+00,6.934120335110435462e+01
5.099765716516986913e+01,3.492776259273711048e+00,4.063490823896914605e+01
3.257324595219738228e+01,4.475501156515034040e+01,2.827293754818812488e+01
4.901186291739895751e+01,3.996748681898066025e+01,4.983743409490330123e+00
1.149568746829021393e+01,-3.384424150177575541e+01,4.270319634703196243e+01
5.927589592538046759e+01,-4.639175257731959334e+01,6.838487972508588086e+00
5.015263617826974496e+01,-2.748499854354791694e+01,-2.587212350713661380e+01
4.370206819452207014e+01,-3.761878144214645658e+01,5.000670765790944472e+01
3.643841950399327345e+01,-4.461622530474988935e+01,4.541908364859185099e+01
2.743852287033151072e+01,-3.335291649181698403e+00,5.218254301300881082e+01
4.877043422733078160e+01,8.156768837803326733e+00,2.485887611749680559e+01
7.277331385439495648e+00,-5.375432188945703160e+01,5.974653031409786763e+01
1.364637681159420879e+01,-6.392850241545893653e+01,6.471256038647342734e+01
2.088584937521108031e+01,-6.864403917595407734e+01,5.281931779804119742e+01
1.854079696394687460e+01,-7.905882352941176805e+01,4.994781783681214904e+01
5.917025154939847198e+01,-5.502223842508202267e+01,-2.402114473204520095e+00
4.981368167755240961e+01,-4.932829150910966121e+01,-1.821244413887934144e+01
2.760455523672884226e+01,-1.211083213773321177e+00,-4.004752510760401663e+01
6.109726443768997228e+01,-1.426595744680851396e+01,3.044832826747720844e+01
5.721719457013574583e+01,-2.272021116138763830e+01,4.421342383107088381e+01
